YEAR,REGION,AREA,SOURCE_LOAN,PURPOSE_BORROW,VALUE,UNIT,SOURCE
2560,ภาคกลาง,รวม,หนี้นอกระบบ,ใช้ในการศึกษา,30,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,รวม,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",1973,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,รวม,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,1512,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,รวม,หนี้นอกระบบ,ใช้ในการทำการเกษตร,842,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,รวม,หนี้นอกระบบ,อื่นๆ,39,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,รวม,รวม,180758,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,83737,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,รวม,ใช้ในการศึกษา,1725,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",65942,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,รวม,ใช้ในการทำธุรกิจ,17496,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,รวม,ใช้ในการทำการเกษตร,10464,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,รวม,อื่นๆ,1394,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",รวม,176095,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,83402,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการศึกษา,1665,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",64328,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,15237,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,10140,บาท,สำนักงานสถิติแห่งชาติ
2560,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",อื่นๆ,1323,บาท,สำนักงานสถิติแห่งชาติ
